Year,Team,OFF,QB_cap,RB_cap,WR_cap,TE_cap,OL_cap,DEF,ED_cap,DL_cap,LB_cap,CB_cap,S_cap,SPT,K_cap,P_cap,LS_cap,Total_cap,QB_avg,RB_avg,WR_avg,TE_avg,OL_avg,ED_avg,DL_avg,LB_avg,CB_avg,S_avg,K_avg,P_avg,LS_avg,Total_avg,W,L,W-L%,PF,PA,PD,MoV,SoS,SRS,OSRS,DSRS,Conference,T
2019,TEN,84.97,26.35,6.58,15.34,1.57,34.37,51.56,1.38,25.62,11.96,15.45,9.11,4.29,0.07,2.95,1.27,152.77,8.05,6.3,19.37,1.45,42.39,1.98,29.0,11.42,15.42,22.17,0.59,3.16,1.28,163.61,9,7,0.563,402,331,71,4.4,-1.0,3.4,1.8,1.7,AFC,0
2019,WAS,34.24,9.21,6.54,2.09,1.15,15.8,34.5,3.57,10.65,2.56,15.26,5.03,6.31,3.23,2.0,1.08,78.59,10.35,7.35,3.82,1.8,17.47,4.24,16.5,2.86,18.75,16.58,2.48,3.41,1.1,107.54,3,13,0.188,266,435,-169,-10.6,-0.2,-10.8,-6.3,-4.5,NFC,0
2020,ARI,,9.58,10.61,22.8,4.94,29.04,,6.1,2.93,22.12,16.43,7.01,,0.12,2.0,1.17,134.85,10.72,11.67,42.64,5.63,36.59,10.42,5.05,24.3,17.81,18.2,1.05,2.63,1.04,187.72,8,8,0.5,410,367,43,2.7,-0.1,2.6,1.5,1.0,NFC,0
2020,ATL,,21.34,9.29,26.0,2.91,35.55,,14.55,17.52,13.01,6.88,15.41,,0.75,0.63,1.05,166.16,31.89,9.11,27.44,4.35,38.74,23.89,24.12,17.87,9.06,11.12,0.75,0.85,1.05,201.68,4,12,0.25,396,414,-18,-1.1,1.9,0.7,-0.1,0.8,NFC,0
2020,BAL,,2.58,7.99,11.78,1.05,7.39,,20.37,32.69,6.6,27.68,6.06,,5.1,2.19,1.24,135.7,2.37,8.0,14.57,1.77,7.76,20.3,42.21,8.1,38.83,8.5,5.0,3.23,1.12,165.4,11,5,0.688,468,303,165,10.3,-2.0,8.3,3.9,4.3,AFC,0
2020,BUF,,8.58,4.53,34.45,9.41,36.25,,31.01,20.31,16.04,19.14,17.45,,0.66,0.75,0.98,200.17,8.26,4.32,34.91,10.13,40.73,30.52,20.81,14.71,24.78,18.76,0.87,0.57,0.92,211.07,13,3,0.813,501,375,126,7.9,-0.2,7.7,7.1,0.6,AFC,0
2020,CAR,,15.52,11.83,15.06,2.87,32.2,,3.83,10.05,11.27,4.31,9.05,,0.68,0.61,1.19,119.29,22.75,20.36,16.19,3.17,33.64,4.3,13.4,17.7,5.06,12.69,0.76,0.76,1.1,152.48,5,11,0.313,350,402,-52,-3.3,2.2,-1.1,-2.4,1.3,NFC,0
2020,CHI,,15.99,2.12,24.73,9.7,19.09,,34.26,16.06,10.91,21.0,6.35,,0.86,1.85,0.89,163.82,15.26,2.24,23.42,12.22,24.89,39.36,17.66,13.19,23.35,18.05,0.91,1.75,1.05,193.35,8,8,0.5,372,370,2,0.1,0.1,0.2,-2.2,2.4,NFC,0
2020,CIN,,1.21,6.31,30.89,4.13,21.6,,6.4,1.84,5.76,19.39,11.23,,2.51,3.05,1.13,115.46,1.65,6.22,35.05,4.73,24.14,5.83,2.97,6.43,12.35,12.28,2.8,2.65,1.15,118.24,4,11,0.281,311,424,-113,-7.1,-0.4,-7.5,-5.4,-2.1,AFC,1
2020,CLE,,11.84,6.7,16.89,8.51,34.0,,13.73,17.7,6.86,16.9,6.68,,0.86,0.68,1.0,143.63,14.17,8.43,18.36,14.44,41.91,29.12,15.15,7.58,15.97,7.1,0.91,0.59,1.06,176.68,11,5,0.688,408,419,-11,-0.7,-1.9,-2.6,0.3,-2.8,AFC,0
2020,DAL,,4.16,12.43,17.79,3.16,12.9,,23.2,1.82,17.06,9.82,3.24,,1.83,0.32,0.89,108.63,4.68,17.26,26.38,3.19,21.69,35.32,2.7,20.81,11.45,2.06,2.5,0.7,1.19,149.92,6,10,0.375,395,473,-78,-4.9,-0.2,-5.1,1.0,-6.1,NFC,0
2020,DEN,,3.94,8.15,5.74,6.62,23.58,,11.58,4.84,2.4,1.55,27.09,,4.75,1.53,0.61,102.37,5.02,9.68,6.94,8.01,37.66,10.64,5.81,2.91,3.62,26.17,4.3,2.35,0.7,123.8,5,11,0.313,323,446,-123,-7.7,1.7,-6.0,-4.3,-1.7,AFC,0
2020,DET,,23.78,4.08,15.99,10.38,22.81,,9.04,7.92,15.72,12.33,8.17,,3.9,0.61,0.84,136.32,32.11,4.81,15.61,11.37,34.2,11.44,10.63,19.05,12.46,9.25,3.8,0.61,1.14,167.12,5,11,0.313,377,519,-142,-8.9,1.2,-7.7,-1.0,-6.7,NFC,0
2020,GB,,24.65,5.42,19.39,4.14,27.79,,35.56,14.08,6.41,8.71,14.02,,4.0,0.8,0.77,165.75,37.17,2.71,18.15,4.57,26.34,34.97,27.63,8.71,7.77,14.42,4.3,0.67,0.63,188.04,13,3,0.813,509,369,140,8.8,-1.1,7.7,5.9,1.8,NFC,0
2020,HOU,,14.33,16.14,9.74,6.03,33.5,,16.12,18.93,7.68,6.37,4.56,,4.75,2.42,0.75,141.31,44.4,20.22,20.16,5.64,49.08,19.1,21.44,16.81,7.13,7.55,4.41,2.75,1.05,219.74,4,12,0.25,384,464,-80,-5.0,-0.5,-5.5,-1.4,-4.1,AFC,0
2020,IND,,47.17,2.35,18.37,10.66,32.49,,13.91,34.51,7.9,13.74,3.21,,0.62,2.0,0.91,187.85,41.01,3.45,17.77,9.3,29.15,15.44,39.11,6.22,15.96,3.6,0.77,2.9,1.21,185.89,11,5,0.688,451,362,89,5.6,-2.8,2.8,1.2,1.6,AFC,0
2020,JAX,,2.71,2.05,9.65,5.36,25.41,,1.96,4.42,26.14,3.79,4.82,,0.19,0.77,0.61,87.88,2.73,2.72,9.2,7.55,26.68,1.87,5.64,32.56,5.29,4.6,0.83,0.63,0.76,101.07,1,15,0.063,306,492,-186,-11.6,-0.1,-11.7,-6.5,-5.3,AFC,0
2020,KC,,6.97,4.14,36.38,11.83,22.73,,26.54,18.13,21.24,5.99,23.05,,3.2,0.61,1.02,182.73,46.63,4.94,31.09,14.92,19.32,29.43,23.67,15.3,7.11,19.93,4.06,0.76,0.89,219.23,14,2,0.875,473,362,111,6.9,-0.1,6.8,4.5,2.3,AFC,0
2020,LAC,,13.08,6.87,19.2,12.58,23.71,,15.93,10.87,13.75,11.18,4.9,,0.75,0.7,0.68,134.19,12.84,8.54,27.96,13.42,28.2,29.13,14.62,13.67,13.85,3.87,0.57,0.54,0.59,167.8,7,9,0.438,384,426,-42,-2.6,-0.3,-2.9,-1.0,-2.0,AFC,0
2020,LAR,,29.59,3.05,16.35,12.57,22.77,,4.38,33.59,8.77,12.32,4.23,,0.31,4.69,1.08,153.7,35.32,3.96,35.47,10.5,28.66,3.3,42.09,12.05,23.13,3.72,0.76,3.76,1.18,203.9,10,6,0.625,372,296,76,4.8,0.7,5.4,-0.8,6.2,NFC,0
2020,LV,,31.63,4.0,6.92,15.03,45.87,,9.89,13.56,8.78,8.18,19.22,,0.75,0.68,0.75,165.92,35.93,4.94,8.79,14.05,47.8,11.92,11.55,17.37,10.31,19.55,0.66,0.59,0.66,184.72,8,8,0.5,434,478,-44,-2.8,0.8,-2.0,2.9,-4.9,AFC,0
2020,MIA,,13.55,6.84,11.29,4.32,25.44,,12.33,24.73,4.73,34.32,15.4,,0.77,2.13,0.66,156.5,13.82,8.26,14.13,4.85,26.56,14.0,28.19,4.49,35.44,17.86,0.64,2.13,0.87,171.25,10,6,0.625,404,338,66,4.1,-1.2,3.0,0.3,2.7,AFC,0
2020,MIN,,21.55,7.14,17.91,2.3,8.83,,1.61,8.46,11.89,4.26,22.77,,2.15,1.82,0.27,112.7,34.05,15.09,22.2,2.9,10.76,1.63,7.39,19.08,6.21,22.39,3.33,3.0,0.95,151.97,7,9,0.438,430,475,-45,-2.8,0.4,-2.4,1.3,-3.8,NFC,0
2020,NE,,2.72,7.83,7.97,1.65,31.67,,11.75,4.31,3.5,16.49,12.9,,0.71,0.75,1.08,104.0,3.59,7.1,8.86,2.88,33.02,7.6,4.87,4.65,17.75,19.71,1.05,0.7,1.08,113.4,7,9,0.438,326,353,-27,-1.7,0.7,-1.0,-4.2,3.2,AFC,0
2020,NO,,31.35,9.9,13.87,12.63,19.86,,14.53,14.42,10.79,15.41,8.21,,4.2,4.3,1.0,161.37,42.4,20.7,34.15,11.57,33.44,22.32,18.23,13.77,21.63,12.15,4.05,3.96,1.2,240.61,12,4,0.75,482,337,145,9.1,0.5,9.6,5.1,4.5,NFC,0
2020,NYG,,8.17,2.83,21.25,7.34,30.23,,6.65,24.66,14.72,20.11,6.94,,3.0,2.79,0.89,149.57,8.67,3.3,23.06,6.46,33.54,6.98,25.53,14.74,27.3,8.33,4.67,2.9,1.05,166.53,6,10,0.375,280,357,-77,-4.8,0.4,-4.4,-6.7,2.3,NFC,0
2020,NYJ,,10.4,0.82,19.36,5.09,24.94,,2.0,11.88,2.43,3.49,3.61,,0.12,0.65,0.95,86.53,10.06,1.42,19.89,6.21,31.15,2.28,13.63,3.52,5.21,4.24,0.76,0.87,1.1,101.16,2,14,0.125,243,457,-214,-13.4,1.9,-11.5,-8.7,-2.8,AFC,0
2020,PHI,,21.44,3.4,30.01,14.88,13.04,,12.59,26.47,1.49,6.07,6.29,,2.63,0.75,1.1,140.16,35.51,3.67,29.92,12.33,17.39,18.53,41.71,2.43,19.42,6.31,3.86,0.75,1.13,192.97,4,11,0.281,334,418,-84,-5.3,0.8,-4.4,-2.8,-1.6,NFC,1
2020,PIT,,25.64,3.46,5.49,7.54,32.16,,4.92,31.92,9.1,12.87,7.34,,2.6,0.59,1.14,146.85,35.73,3.28,5.65,13.16,34.21,4.92,35.43,14.24,14.25,9.83,4.2,0.91,1.21,180.28,12,4,0.75,416,312,104,6.5,-1.8,4.7,0.3,4.4,AFC,0
2020,SEA,,31.89,8.57,15.26,11.77,24.53,,13.01,10.69,29.25,5.63,9.38,,3.6,0.82,1.04,166.47,36.19,7.0,14.12,12.03,25.38,22.02,12.75,30.43,4.2,12.67,3.86,0.69,1.1,183.5,12,4,0.75,459,371,88,5.5,0.0,5.5,4.8,0.7,NFC,0
2020,SF,,1.21,8.64,9.18,8.26,14.23,,9.03,4.36,4.57,21.97,6.46,,4.97,0.87,0.67,101.11,1.63,6.77,10.77,17.67,17.05,20.87,5.66,4.7,15.6,12.4,3.63,0.82,1.58,124.4,6,10,0.375,376,390,-14,-0.9,1.7,0.8,0.2,0.7,NFC,0
2020,TB,,27.53,6.04,14.24,15.35,38.18,,30.12,20.86,18.86,6.04,3.98,,0.75,2.7,0.68,185.31,27.64,6.01,22.16,17.73,42.98,29.92,23.86,19.26,6.49,4.47,1.05,2.75,0.54,204.86,11,5,0.688,492,355,137,8.6,0.8,9.4,6.5,2.8,NFC,0
2020,TEN,,23.11,8.26,11.21,6.31,24.36,,2.51,13.61,5.42,21.0,13.01,,0.0,3.3,0.26,133.06,30.2,15.95,9.82,4.94,26.85,2.22,13.54,6.57,19.5,21.48,0.0,3.16,0.91,155.69,11,5,0.688,491,439,52,3.3,-1.7,1.6,4.7,-3.1,AFC,0
2020,WAS,,21.57,4.0,3.87,4.88,35.58,,4.5,30.12,7.3,11.65,1.32,,3.3,2.6,1.2,131.9,25.02,5.42,4.55,4.49,43.78,5.64,31.93,7.65,16.68,1.55,2.48,3.41,1.1,153.71,7,9,0.438,335,329,6,0.4,-1.2,-0.8,-4.1,3.2,NFC,0
2021,ARI,,11.08,4.37,9.84,7.54,35.29,,32.39,17.16,16.82,3.06,12.12,,2.0,1.08,1.23,153.98,10.98,4.02,11.8,11.36,40.03,29.96,30.14,21.12,3.91,19.56,3.25,1.5,1.04,188.67,11,6,0.647,449,366,83,4.9,0.3,5.2,3.6,1.6,NFC,0
2021,ATL,,27.76,6.21,5.52,10.47,24.64,,2.29,26.95,23.99,6.14,3.58,,0.92,0.33,0.85,141.1,30.85,7.53,4.66,15.54,27.03,2.59,25.61,34.86,6.59,5.35,0.92,1.08,1.08,165.12,7,10,0.412,313,459,-146,-8.6,0.1,-8.5,-4.2,-4.3,NFC,0
2021,BAL,,3.98,2.54,14.26,10.41,14.63,,9.06,28.73,6.96,10.2,5.38,,3.48,2.9,0.66,113.2,4.22,2.81,15.04,23.21,24.85,12.4,27.17,7.7,14.39,9.25,5.0,2.48,0.66,149.19,8,9,0.471,387,392,-5,-0.3,0.0,-0.3,-0.3,0.0,AFC,0
2021,BUF,,12.7,4.74,21.69,1.96,33.79,,23.58,19.9,23.06,5.27,14.4,,0.83,1.58,1.28,165.56,45.51,4.93,31.61,1.53,44.11,28.18,20.42,25.72,11.3,21.65,0.87,1.83,1.33,239.75,11,6,0.647,483,289,194,11.4,-1.6,9.8,5.0,4.8,AFC,0
2021,CAR,,11.65,1.53,14.89,3.27,11.59,,12.04,19.31,1.6,10.4,8.29,,0.11,0.43,0.99,96.75,14.34,2.8,21.95,2.03,29.47,22.63,22.58,1.46,22.42,7.61,0.66,0.99,1.21,150.98,5,12,0.294,304,404,-100,-5.9,0.4,-5.5,-5.0,-0.5,NFC,0
2021,CHI,,11.67,3.54,20.84,9.07,18.11,,12.15,27.02,9.64,4.21,8.74,,1.58,1.08,0.99,128.62,18.0,4.26,21.77,12.39,24.41,14.91,33.54,8.5,4.82,19.64,3.0,1.75,1.13,168.11,6,11,0.353,311,407,-96,-5.6,0.5,-5.2,-4.9,-0.3,NFC,0
2021,CIN,,9.76,10.56,19.81,8.32,20.62,,18.33,17.8,3.65,31.98,10.33,,0.75,1.21,1.21,154.34,11.21,15.41,23.98,8.09,22.01,28.64,19.37,5.35,32.06,10.65,0.96,1.64,1.21,180.58,10,7,0.588,460,376,84,4.9,-1.9,3.1,3.4,-0.3,AFC,0
2021,CLE,,7.38,10.55,18.42,15.24,29.57,,14.08,4.87,6.49,7.88,8.32,,0.85,0.24,1.15,126.47,6.92,19.64,21.31,13.9,50.08,34.58,7.59,9.2,12.96,15.9,0.76,1.08,1.06,196.87,8,9,0.471,349,371,-22,-1.3,0.0,-1.3,-2.7,1.3,AFC,0
2021,DAL,,18.12,8.77,29.92,8.09,31.43,,33.42,4.03,10.36,15.17,3.81,,2.82,0.85,0.85,167.63,40.98,18.37,28.58,8.12,42.83,28.56,4.58,12.51,18.22,5.49,2.5,1.08,1.08,212.89,12,5,0.706,530,358,172,10.1,-0.2,9.9,8.2,1.7,NFC,0
2021,DEN,,2.62,12.35,13.32,5.19,11.89,,10.89,12.38,3.84,20.85,8.06,,2.31,2.78,0.78,107.27,2.52,12.14,33.2,5.15,25.54,9.11,21.62,4.36,19.73,18.84,4.3,2.35,0.7,159.56,7,10,0.412,335,322,13,0.8,-1.3,-0.5,-4.7,4.2,AFC,0
2021,DET,,13.88,4.43,4.3,0.62,24.49,,1.18,9.24,6.67,1.79,7.26,,0.29,0.78,0.66,76.52,36.76,6.87,6.26,1.98,35.93,1.62,17.19,9.34,2.67,6.34,0.82,0.78,0.66,128.15,3,13,0.206,325,467,-142,-8.4,0.6,-7.8,-3.5,-4.3,NFC,1
2021,GB,,29.89,6.03,24.24,4.71,23.69,,29.2,13.81,3.81,11.45,11.11,,3.16,1.02,0.37,162.49,36.6,13.98,27.7,5.57,38.02,35.39,29.38,4.46,15.88,14.33,4.3,1.02,0.66,227.27,13,4,0.765,450,371,79,4.6,-0.2,4.4,3.5,1.0,NFC,0
2021,HOU,,22.21,6.91,10.43,5.37,11.5,,6.54,14.1,5.12,12.06,13.96,,4.2,2.33,0.99,115.74,45.8,7.49,22.37,4.38,13.33,9.88,17.77,6.16,11.32,10.9,4.41,2.67,1.21,157.69,4,13,0.235,280,452,-172,-10.1,0.4,-9.7,-6.3,-3.4,AFC,0
2021,IND,,22.02,7.01,15.29,9.92,40.39,,12.41,26.19,12.82,16.64,4.41,,0.61,2.0,0.99,170.7,33.89,10.97,17.03,11.53,54.46,13.17,32.75,23.44,18.8,6.09,0.92,2.9,1.21,227.15,9,8,0.529,451,365,86,5.1,-0.6,4.4,3.3,1.1,AFC,0
2021,JAX,,6.73,1.11,7.69,5.43,43.55,,4.5,12.39,29.4,11.97,2.66,,0.56,0.14,0.78,126.91,9.86,2.97,11.9,7.71,46.52,6.13,18.12,32.66,20.56,2.8,0.78,1.58,0.76,162.35,3,14,0.176,253,457,-204,-12.0,0.6,-11.4,-7.7,-3.7,AFC,0
2021,KC,,9.35,5.38,21.18,9.33,14.36,,28.09,18.32,16.33,7.9,23.29,,3.93,0.78,1.26,160.37,47.29,5.96,24.21,16.39,23.89,23.76,28.12,18.84,8.35,18.4,4.06,0.76,1.38,222.38,12,5,0.706,480,364,116,6.8,0.6,7.4,5.4,2.0,AFC,0
2021,LAC,,8.96,8.35,33.86,7.07,18.88,,1.5,18.61,31.7,20.78,6.98,,0.66,0.85,0.85,159.79,9.34,8.63,27.84,7.31,28.16,1.84,13.96,36.49,20.9,5.99,1.08,0.54,0.99,164.0,9,8,0.529,474,459,15,0.9,0.2,1.1,5.3,-4.2,AFC,0
2021,LAR,,21.52,4.37,8.16,7.24,19.3,,9.05,25.32,1.22,16.22,4.03,,0.85,3.69,0.85,121.82,28.51,5.77,20.21,9.07,26.6,37.64,35.88,1.41,27.49,4.59,0.76,3.76,0.85,202.54,12,5,0.706,460,372,88,5.2,0.1,5.3,4.2,1.1,NFC,0
2021,LV,,25.63,6.54,5.54,8.69,26.22,,21.59,6.78,12.25,6.43,3.77,,3.5,1.25,1.31,129.49,28.5,7.47,7.16,9.94,32.69,35.36,7.83,22.06,6.98,4.6,4.6,3.0,1.14,171.33,10,7,0.588,374,439,-65,-3.8,0.6,-3.3,-0.7,-2.6,AFC,0
2021,MIA,,11.88,2.92,24.67,10.31,14.38,,9.72,23.24,1.06,34.55,11.41,,3.39,1.1,0.83,149.45,12.57,5.59,20.03,8.69,16.21,18.45,25.87,1.47,38.27,12.48,4.4,1.4,0.87,166.3,9,8,0.529,341,373,-32,-1.9,-0.8,-2.7,-3.1,0.3,AFC,0
2021,MIN,,32.87,7.12,6.12,2.07,16.4,,1.9,15.18,10.5,11.09,9.41,,0.78,0.85,0.85,118.14,35.3,15.52,7.03,3.12,33.19,3.01,25.76,13.99,14.14,18.45,0.78,0.99,0.95,175.2,8,9,0.471,425,426,-1,-0.1,0.3,0.3,1.9,-1.6,NFC,0
2021,NE,,4.65,4.68,17.48,13.5,28.89,,4.79,8.19,28.53,12.83,20.35,,0.76,0.92,1.18,147.58,5.76,4.51,23.01,26.15,31.99,6.46,14.43,35.32,16.42,20.97,1.08,0.7,1.08,188.72,10,7,0.588,462,303,159,9.4,-0.9,8.5,3.6,4.8,AFC,0
2021,NO,,8.94,8.21,4.94,2.32,21.61,,13.54,7.59,11.55,7.54,19.01,,0.38,0.66,1.18,107.68,12.03,20.42,4.83,3.79,43.77,22.19,11.95,14.06,34.5,22.51,0.85,0.76,1.2,193.66,9,8,0.529,364,335,29,1.7,0.3,2.0,-1.5,3.6,NFC,0
2021,NYG,,1.59,12.53,10.57,10.59,25.02,,4.27,18.33,3.21,22.66,3.71,,3.91,2.77,0.85,121.9,2.04,10.55,26.72,8.68,32.08,2.76,30.16,4.65,40.41,4.55,4.67,2.9,0.99,173.11,4,13,0.235,258,416,-158,-9.3,1.0,-8.3,-7.7,-0.6,NFC,0
2021,NYJ,,7.9,3.99,13.88,2.09,18.98,,0.85,20.64,8.28,7.18,2.06,,0.22,0.67,1.12,88.17,13.14,4.63,17.8,3.34,26.99,0.88,32.97,18.56,8.82,3.99,0.78,0.87,1.1,134.72,4,13,0.235,310,504,-194,-11.4,1.0,-10.4,-3.6,-6.7,AFC,0
2021,PHI,,2.62,3.59,8.35,4.09,27.01,,9.63,21.28,2.76,13.76,5.16,,2.08,0.68,0.61,101.61,2.93,4.98,10.07,16.84,52.58,23.06,34.64,3.92,31.69,11.32,3.86,0.85,0.99,197.71,9,8,0.529,444,385,59,3.5,-1.0,2.5,2.6,-0.1,NFC,0
2021,PIT,,28.95,5.1,8.02,2.34,11.07,,9.14,12.53,8.59,21.39,7.96,,4.77,0.68,0.66,124.16,19.93,5.99,13.51,3.0,13.3,29.13,23.78,17.76,22.5,8.76,4.2,0.89,0.66,166.67,9,7,0.559,343,398,-55,-3.2,0.8,-2.5,-2.6,0.1,AFC,1
2021,SEA,,33.51,5.25,12.05,6.01,20.31,,14.31,5.93,21.15,5.81,4.1,,4.35,2.37,1.12,137.96,37.22,4.96,22.84,8.43,27.17,21.2,9.52,22.63,6.44,7.85,3.86,3.68,1.1,179.13,7,10,0.412,395,366,29,1.7,0.2,1.9,0.4,1.5,NFC,0
2021,SF,,32.6,4.35,8.06,7.86,22.79,,24.8,5.19,9.23,7.65,8.78,,2.61,1.04,0.96,138.17,36.03,4.88,8.71,17.47,39.71,28.89,5.09,28.0,12.86,13.45,3.63,0.82,1.04,205.97,10,7,0.588,427,365,62,3.6,0.1,3.8,1.8,1.9,NFC,0
2021,TB,,13.55,7.62,11.59,10.88,31.52,,22.92,19.01,10.56,8.3,5.98,,3.5,2.8,0.85,149.09,28.38,8.41,21.57,19.39,46.05,43.59,38.76,10.37,6.88,4.45,4.0,2.75,0.85,235.45,13,4,0.765,511,353,158,9.3,-0.7,8.6,7.3,1.3,NFC,0
2021,TEN,,11.88,15.29,8.11,5.45,39.87,,9.01,9.44,10.03,7.89,18.01,,1.02,3.25,0.99,141.09,30.2,16.13,26.59,6.42,42.1,18.72,15.34,26.4,11.95,16.69,1.08,3.16,1.21,216.84,12,5,0.706,419,354,65,3.8,-0.4,3.4,1.8,1.6,AFC,0
2021,WAS,,2.65,2.07,10.75,1.56,32.31,,0.91,25.62,3.61,22.82,1.77,,0.64,2.57,0.69,108.02,4.15,3.04,18.88,2.7,47.31,0.69,37.35,5.76,29.4,2.5,1.51,3.41,0.9,158.51,7,10,0.412,335,434,-99,-5.8,1.6,-4.2,-2.7,-1.5,NFC,0
2022,ARI,,3.68,5.17,21.83,2.38,10.01,,8.31,20.96,13.49,3.05,3.66,,4.5,1.12,0.0,98.15,5.57,9.89,50.26,3.88,11.19,13.13,19.27,13.81,4.94,13.19,3.25,1.5,0.0,149.87,4,13,0.235,340,449,-109,-6.4,0.2,-6.2,-1.9,-4.3,NFC,0
2022,ATL,,1.22,4.17,8.65,3.1,29.95,,3.39,17.86,5.68,8.85,4.78,,3.0,1.48,0.71,94.5,2.29,7.18,10.9,3.78,30.96,4.43,24.27,6.63,9.85,5.89,4.85,1.5,0.71,114.67,7,10,0.412,365,386,-21,-1.2,-0.9,-2.1,-0.1,-2.0,NFC,0
2022,BAL,,23.99,8.18,3.07,12.31,34.88,,9.02,12.36,6.87,28.01,12.84,,4.76,0.88,0.83,160.18,3.26,7.78,4.79,17.2,44.73,10.31,15.66,10.46,36.54,25.26,6.0,1.09,0.83,187.65,10,7,0.588,350,315,35,2.1,1.1,3.1,-0.2,3.4,AFC,0
2022,BUF,,19.87,6.92,15.46,4.29,28.28,,10.08,12.52,23.85,23.63,14.1,,0.94,1.05,1.04,163.26,49.01,9.91,28.2,14.44,42.46,11.97,16.39,21.33,31.19,14.61,0.87,1.27,1.33,245.28,13,3,0.813,455,286,169,10.6,0.4,10.9,7.1,3.8,AFC,0
2022,CAR,,19.75,3.63,13.27,4.22,28.85,,11.48,8.1,23.06,4.52,6.72,,0.9,1.79,1.05,128.15,8.46,3.84,29.61,6.88,45.72,18.8,7.64,26.79,7.96,9.15,0.9,2.54,1.27,170.35,7,10,0.412,347,374,-27,-1.6,-0.6,-2.2,-1.3,-0.9,NFC,0
2022,CHI,,4.89,4.9,9.51,4.27,20.36,,8.09,8.6,5.24,2.72,3.31,,3.18,0.72,1.05,78.77,6.79,3.76,11.17,4.14,21.33,7.46,10.91,8.71,6.08,5.17,3.0,0.93,1.27,92.5,3,14,0.176,326,463,-137,-8.1,1.6,-6.4,-2.5,-4.0,NFC,0
2022,CIN,,11.07,15.1,21.99,5.31,26.2,,23.42,25.15,8.66,12.78,23.64,,0.91,0.2,0.67,175.1,10.55,15.41,23.79,4.65,26.82,27.0,27.1,6.99,14.12,23.0,0.96,0.71,0.71,181.8,12,4,0.75,418,322,96,6.0,0.9,6.9,5.5,1.4,AFC,0
2022,CLE,,14.94,13.39,8.6,5.11,33.13,,19.09,7.39,2.81,12.31,11.7,,0.89,1.5,1.34,132.2,51.96,20.41,25.06,15.74,56.57,38.22,8.01,17.75,27.85,15.21,1.1,1.69,1.43,281.0,7,10,0.412,361,381,-20,-1.2,1.1,-0.1,0.7,-0.9,AFC,0
2022,DAL,,20.79,19.78,11.84,13.07,38.41,,6.81,26.52,3.82,8.28,8.61,,0.91,2.2,0.65,161.68,41.94,16.5,19.13,13.78,34.35,7.33,29.74,4.09,10.18,10.87,0.97,3.0,1.12,193.0,12,5,0.706,467,342,125,7.4,-0.8,6.5,5.3,1.3,NFC,0
2022,DEN,,18.08,1.89,11.99,3.16,14.93,,1.91,11.54,6.91,8.78,22.53,,4.23,0.83,0.9,108.89,50.19,7.17,23.26,3.63,21.83,2.35,19.65,8.69,11.5,19.14,4.3,0.76,0.7,174.43,5,12,0.294,287,359,-72,-4.2,-0.7,-5.0,-5.6,0.6,AFC,0
2022,DET,,32.19,8.36,12.19,2.0,34.39,,16.9,18.8,7.12,15.56,5.39,,0.55,1.25,0.83,157.04,34.54,7.02,20.93,2.46,42.03,15.0,22.56,7.42,13.35,4.26,1.04,3.52,0.66,176.82,9,8,0.529,453,427,26,1.5,0.7,2.2,4.7,-2.4,NFC,0
2022,GB,,31.91,7.53,11.42,9.09,29.95,,14.21,15.7,9.24,12.98,13.45,,4.74,1.63,0.71,162.53,53.37,13.98,17.32,8.63,48.79,16.56,25.85,16.0,31.57,14.47,4.3,2.0,0.85,253.68,8,9,0.471,370,371,-1,-0.1,0.4,0.3,-0.3,0.6,NFC,0
2022,HOU,,3.86,4.13,12.38,3.25,33.56,,12.12,5.47,15.52,10.53,9.03,,0.0,2.2,1.05,113.79,4.84,5.04,23.35,4.02,39.26,14.25,10.28,17.79,12.06,9.08,0.0,2.67,1.27,144.75,3,13,0.206,289,420,-131,-7.7,-0.8,-8.5,-5.4,-3.1,AFC,1
2022,IND,,22.16,1.41,8.36,8.5,41.54,,6.74,29.05,9.06,12.99,4.66,,0.75,0.9,1.04,147.16,34.0,2.79,8.33,9.92,60.8,7.34,34.48,7.48,16.45,5.13,0.97,1.04,1.21,189.93,4,12,0.265,289,427,-138,-8.1,-0.5,-8.6,-4.9,-3.7,AFC,1
2022,JAX,,11.09,4.61,27.5,16.45,17.53,,11.58,28.91,11.85,11.45,14.51,,0.83,2.68,1.01,159.99,11.7,5.12,38.71,16.28,25.9,9.88,34.5,21.35,16.14,13.4,0.82,3.0,1.27,198.06,9,8,0.529,404,350,54,3.2,-1.4,1.8,1.6,0.2,AFC,0
2022,KC,,38.62,3.27,15.17,10.4,31.82,,21.08,33.63,5.02,6.68,9.79,,2.74,0.9,1.28,181.43,47.66,3.71,21.09,16.53,40.95,23.77,24.79,5.72,8.18,14.31,4.06,0.76,1.38,214.17,14,3,0.824,496,369,127,7.5,-1.2,6.2,6.8,-0.6,AFC,0
2022,LAC,,10.28,9.7,35.95,6.41,25.88,,37.75,7.99,11.28,13.53,13.08,,0.0,1.24,1.32,175.32,9.34,9.18,43.12,8.75,27.73,51.34,12.9,9.1,13.37,23.29,0.0,1.67,1.4,212.14,10,7,0.588,391,384,7,0.4,-1.3,-0.9,0.1,-1.0,AFC,0
